uA_V1,uA_V2,uA_V3,uA_V4,uA_V5,uA_V6,uA_V7,uA_V8,uA_V9,uA_V10,uA_V11,uA_V12,uA_V13,uA_V14,uA_V15,uA_V16,uA_V17,uA_V18,uA_V19,uA_V20,uA_V21,uA_V22,uA_V23,uA_V24,uA_V25,uA_V26,uA_V27,uA_V28,uA_V29,uA_V30,uA_V31,uA_V32,uA_V33,uA_V34,uA_V35,uA_V36,uA_V37,uA_V38,uA_V39,uA_V40,uA_V41,uA_V42,uA_V43,uA_V44,uA_V45,uA_V46,uA_V47,uA_V48,uA_V49,uA_V50,uA_V51,uA_V52,uA_V53,uA_V54,uA_V55,uA_V56,uA_V57,uA_V58,uA_V59,uA_V60,uA_V61,uA_V62,uA_V63,uA_V64,uA_V65,uA_V66,uA_V67,uA_V68,uA_V69,uA_V70,uA_V71,uA_V72,uA_V73,uA_V74,uA_V75,uA_V76,uA_V77,uA_V78,uA_V79,uA_V80,uA_V81,uA_V82,uA_V83,uA_V84,uA_V85,uA_V86,uA_V87,uA_V88,uA_V89,uA_V90,uA_V91,uA_V92,uA_V93,uA_V94,uA_V95,uA_V96,uA_V97,uA_V98,uA_V99,uA_V100,uA_V101,uA_V102,uA_V103,uA_V104,uA_V105,uA_V106,uA_V107,uA_V108,uA_V109,uA_V110,uA_V111,uA_V112,uA_V113,uA_V114,uA_V115,uA_V116,uA_V117,uA_V118,uA_V119,uA_V120,uA_V121,uA_V122,uA_V123,uA_V124,uA_V125,uA_V126,uA_V127,uA_V128,uA_V129,uA_V130,uA_V131,uA_V132,uA_V133,uA_V134,uA_V135,uA_V136,uA_V137,uA_V138,uA_V139,uA_V140,uA_V141,uA_V142,uA_V143,uA_V144,uA_V145,uA_V146,uA_V147,uA_V148,uA_V149,uA_V150,uA_V151,uA_V152,uA_V153,uA_V154,uA_V155,uA_V156,uA_V157,uA_V158,uA_V159,uA_V160,uA_V161,uA_V162,uA_V163,uA_V164,uA_V165,uA_V166,uA_V167,uA_V168,uA_V169,uA_V170,uA_V171,uA_V172,uA_V173,uA_V174,uA_V175,uA_V176,uA_V177,uA_V178,uA_V179,uA_V180,uA_V181,konsentrasi_ppm
22.725074,20.385866,18.553956,16.966302,15.566533999999999,14.307684,13.161565999999999,12.081209,11.094795999999999,10.145961,9.263826,8.406115999999999,7.595378999999999,6.815643,6.06503,5.3332049999999995,4.634262,3.944712,3.2814669999999997,2.621979,1.9794019999999999,1.3321269999999998,0.698004,0.037577636000000005,-0.605939,-1.257253,-1.9110099999999999,-2.541845,-3.1715519999999997,-3.83104,-4.548772,-5.351055,-6.2031279999999995,-7.167933,-8.266138999999999,-9.527809,-11.017762999999999,-12.734121,-14.646823,-16.687288,-18.715542,-20.640456,-22.310779999999998,-23.723699999999997,-24.93276,-26.050696,-27.01832,-27.920182,-28.709314,-29.423288,-30.062108,-30.644561999999997,-31.142466,-31.574606,-31.931593999999997,-32.232216,-32.476468,-32.673752,-32.833456,-32.983765999999996,-33.105897999999996,-33.19984,-33.284392,-33.378333999999995,-33.453488,-33.547432,-33.63198,-33.744716,-33.866844,-34.017151999999996,-34.17686,-34.392932,-34.637184,-34.919019999999996,-35.257216,-35.670572,-36.159076,-36.732136,-37.417932,-38.225848,-39.212264,-40.42414,-41.87088,-43.599447999999995,-45.703796,-48.212104,-51.227712,-54.816371999999994,-59.100224,-64.154416,-70.204416,-61.514587999999996,-55.530348,-51.096188,-47.770568,-45.224683999999996,-43.233067999999996,-41.6642,-40.386559999999996,-39.315599999999996,-38.394948,-37.596424,-36.826084,-36.1215,-35.426316,-34.731128,-34.064128,-33.434702,-32.79588,-32.175848,-31.555819999999997,-30.973366,-30.381518,-29.80846,-29.244794,-28.718705999999997,-28.173831999999997,-27.657138,-27.140445999999997,-26.623753999999998,-26.116456,-25.599764,-25.073676,-24.538193999999997,-23.974529999999998,-23.429655999999998,-22.828412,-22.208382,-21.531983999999998,-20.8368,-20.09464,-19.333693999999998,-18.535168,-17.661488,-16.750231,-15.801395,-14.777405,-13.706443,-12.541535999999999,-11.301473,-9.986256,-8.642856,-7.24215,-5.852717,-4.421008,-2.896296,-1.223152,0.6651239999999999,2.935752,5.369844,7.737235,10.176024,12.687149,15.112784999999999,17.263166,19.25384,21.073536,22.89887,24.561681999999998,25.694646,25.571579999999997,24.491222,23.401472,22.555974,21.935944,21.456827999999998,21.109236,20.846192,20.686486,20.592544,20.601938,20.658306,20.771038,20.921348,21.128024,21.344096,21.58835,21.851394,22.133228,22.452636,22.762652,1000
17.267862,15.383344,13.824810999999999,12.637357999999999,11.450845,10.48322,9.488353,8.637219,7.871574,7.027957,6.255736,5.573702,4.8719399999999995,4.280092,3.622484,3.041909,2.431273,1.8901549999999998,1.345279,0.8577089999999999,0.37295799999999996,-0.110854032,-0.5808559999999999,-1.0378,-1.4908919999999999,-1.883954,-2.376597,-2.7271959999999997,-3.146187,-3.546389,-4.108174,-4.717872,-5.7653479999999995,-7.489222,-9.832188,-11.488423,-12.599779999999999,-13.110835999999999,-13.328787,-13.335363,-13.191628999999999,-13.046014999999999,-13.022528999999999,-12.977435999999999,-13.057288,-13.025348,-13.147473999999999,-13.167202999999999,-13.358849,-13.430245999999999,-13.621891999999999,-13.72711,-13.903725,-14.073763999999999,-14.225014,-14.372504999999999,-14.544424,-14.760494999999999,-14.916442,-15.068632,-15.254641,-15.449104,-15.670814,-15.865278,-16.074773,-16.210991,-16.429880999999998,-16.581129999999998,-16.798142,-16.964422,-17.256588,-17.466084,-17.726309999999998,-17.948957999999998,-18.269306,-18.517318,-18.787876,-19.116682,-19.45676,-19.770533999999998,-20.204553999999998,-20.544634,-20.983352,-21.416432,-21.966946,-22.435726,-23.06891,-23.687061999999997,-24.429219999999997,-25.119709999999998,-25.947356,-23.373288,-21.560167999999997,-20.028878,-18.798212,-17.670884,-16.684469,-15.792,-14.984081,-14.251318,-13.631286,-12.983072,-12.400618999999999,-11.836955,-11.320262999999999,-10.822358999999999,-10.343243,-9.897008999999999,-9.478019,-9.078757,-8.650371,-8.321567,-7.935455999999999,-7.585045,-7.226178999999999,-6.900193,-6.5554179999999995,-6.268888,-5.969207,-5.687374999999999,-5.398966,-5.122771,-4.8409379999999995,-4.547833,-4.26694,-4.020805999999999,-3.721125,-3.491901,-3.1865829999999997,-2.9376309999999997,-2.666133,-2.4359699999999997,-2.182321,-1.9484,-1.688175,-1.4298279999999999,-1.188392,-0.937562,-0.6594869999999999,-0.42678699999999997,-0.095353248,0.15237699999999998,0.496494,0.7727839999999999,1.150063,1.538052,2.0008209999999997,2.5277529999999997,3.1865829999999997,3.9550449999999997,4.912336,6.128912,7.615107,9.311736999999999,10.949183,12.183608,12.995284999999999,13.311876999999999,13.384214,13.357909999999999,13.45843,13.615317,13.841721999999999,14.036185999999999,14.198709,14.277622,14.34808,14.382838999999999,14.489936,14.567909,14.699430999999999,14.806526999999999,14.990658,15.168211999999999,15.421861,15.652963999999999,16.002435,16.288026,16.648771,17.036759999999997,17.425688,2
18.635688,16.653468,15.062054999999999,13.788172999999999,12.590385999999999,11.572032,10.599711,9.76079,8.880533999999999,8.126163,7.385884,6.688819,6.011482,5.365146,4.711296,4.141055,3.54451,3.04003,2.436909,1.9258529999999998,1.407282,1.002383,0.456568,0.08548912,-0.40828,-0.728536,-1.196377,-1.55205,-1.939663,-2.333665,-2.84923,-3.485325,-4.88885,-8.050068,-12.513352,-14.665611,-14.989718,-14.562272,-14.116976999999999,-13.518554,-12.862824,-12.294462,-12.051147,-11.783406,-11.744888999999999,-11.638733,-11.654703999999999,-11.704963499999998,-11.75992,-11.766497,-11.937475,-12.034238,-12.153545999999999,-12.272855,-12.456985999999999,-12.613871999999999,-12.784851,-12.874098,-13.082652999999999,-13.25645,-13.445278,-13.537343,-13.712079,-13.899967,-14.155495,-14.256015,-14.450479,-14.653398,-14.809346,-14.977506,-15.210486999999999,-15.366435,-15.622900999999999,-15.807032,-16.086985,-16.31339,-16.583009,-16.840415999999998,-17.126948,-17.447295999999998,-17.745098,-18.11336,-18.499468,-18.81794,-19.265114,-19.712287999999997,-20.158521999999998,-20.700578,-21.189087999999998,-21.787512,-22.462032,-20.232737999999998,-18.54832,-17.201162,-16.048468,-15.043267,-14.133887999999999,-13.335363,-12.568779,-11.916806999999999,-11.250744,-10.692715999999999,-10.118717,-9.609541,-9.125729,-8.571458,-8.136497,-7.725022,-7.272212,-6.875767,-6.420139,-6.071606,-5.734347,-5.358569999999999,-4.984673,-4.681233,-4.390007,-4.120387,-3.8254029999999997,-3.5632989999999998,-3.282406,-3.033454,-2.723439,-2.545884,-2.174805,-2.020737,-1.674083,-1.462709,-1.178058,-0.931925,-0.702701,-0.45187099999999997,-0.16477699999999998,0.033725928,0.31151799999999996,0.5079549999999999,0.7717499999999999,0.954378,1.267587,1.475204,1.795553,1.9970629999999998,2.254,2.5006969999999997,2.815504,3.114246,3.513508,3.926863,4.541257,5.212018,6.193733,7.374611,8.936900999999999,10.691775999999999,12.474834999999999,13.712079,14.456116,14.754857999999999,14.680641999999999,14.506846,14.692855,14.896714,15.235852,15.527078999999999,15.727179,15.84367,15.96016,15.924462,15.931977,15.92822,15.947009,15.980829,16.12832,16.300238,16.526644,16.781232,17.107218,17.425688,17.84186,18.241124,18.680782,2
17.364625999999998,15.455682,14.023973,12.76982,11.676311,10.643865,9.726030999999999,8.87114,8.021886,7.286302999999999,6.581722,5.860232,5.231745999999999,4.590108,3.978532,3.412988,2.8371109999999997,2.281902,1.7830579999999998,1.2513349999999999,0.8285859999999999,0.328804,-0.11743012000000001,-0.559249,-0.959263,-1.372241,-1.7627659999999998,-2.174054,-2.5456019999999997,-2.9986949999999997,-3.4383529999999998,-4.097841,-5.19041,-7.424401,-10.346062,-12.3311,-13.147473999999999,-13.391729,-13.363546,-13.167202999999999,-12.782032,-12.55093,-12.3668,-12.28131,-12.192063,-12.244672,-12.26628,-12.328282999999999,-12.387467,-12.557506,-12.63548,-12.860006,-12.935160999999999,-13.15687,-13.280875,-13.473460999999999,-13.600285,-13.824810999999999,-13.935666,-14.163011,-14.290775,-14.515301,-14.647762,-14.900471999999999,-15.000052,-15.242427999999999,-15.432195,-15.680207,-15.807970999999998,-16.067256999999998,-16.246691,-16.521007,-16.693863999999998,-16.980392,-17.175798,-17.496147999999998,-17.743218,-18.049476,-18.335065999999998,-18.684538,-18.960736,-19.35812,-19.69162,-20.14631,-20.571876,-21.060385999999998,-21.596805999999997,-22.155773999999997,-22.720375999999998,-23.434352,-24.0929,-21.765905999999998,-19.982848,-18.594352,-17.384352,-16.378211,-15.431256,-14.596093,-13.812598999999999,-13.130564999999999,-12.479533,-11.886745,-11.298655,-10.761294999999999,-10.279361,-9.765488,-9.387832,-8.916233,-8.463422999999999,-8.047251,-7.665838,-7.2543619999999995,-6.921799999999999,-6.572328,-6.200309,-5.8931119999999995,-5.5887329999999995,-5.273082,-4.992189,-4.6953249999999995,-4.445434,-4.145752,-3.899619,-3.559541,-3.323741,-3.036272,-2.823959,-2.5214589999999997,-2.281902,-2.016979,-1.789634,-1.531288,-1.29361,-1.004262,-0.780675,-0.511995,-0.312645,-0.039174688,0.19211499999999998,0.477329,0.703923,0.970066,1.235458,1.573281,1.855113,2.2262869999999997,2.614182,3.135853,3.702336,4.4576459999999996,5.362328,6.608027,8.128041999999999,9.876342,11.427358,12.637357999999999,13.247055999999999,13.568344,13.522312,13.470642,13.498826,13.747777,13.980758999999999,14.2485,14.388475999999999,14.534089999999999,14.569787999999999,14.656217,14.61676,14.697552,14.724796,14.890137999999999,14.978444999999999,15.183243,15.384283,15.676449,15.948887999999998,16.31339,16.637497,17.031122,17.416294,2
17.794888,15.929158999999999,14.413841,13.150293,12.055843999999999,11.030914,10.099929,9.270403,8.456845999999999,7.710929999999999,6.991319,6.352499,5.634766,5.053252,4.462344,3.88083,3.273012,2.8032909999999998,2.242445,1.79715,1.27576,0.83892,0.35322899999999996,-0.028183228,-0.48456299999999997,-0.8370409999999999,-1.295489,-1.623635,-2.0614149999999998,-2.441794,-2.951065,-3.558602,-4.795845,-7.331396,-10.504828,-12.199579,-12.796123999999999,-12.791426,-12.694664,-12.373375,-12.033298,-11.706372,-11.507211,-11.352203,-11.326837999999999,-11.337171999999999,-11.371932,-11.395418,-11.539152,-11.606791999999999,-11.770254,-11.856683,-12.060542,-12.140393999999999,-12.364920999999999,-12.503017999999999,-12.717210999999999,-12.829004,-13.006558,-13.171899999999999,-13.359789,-13.535464,-13.748717,-13.850176,-14.099129,-14.224074,-14.456116,-14.597031999999999,-14.815921,-15.002870999999999,-15.233972999999999,-15.442528999999999,-15.677389,-15.903794999999999,-16.155565,-16.400759,-16.681651,-16.960666,-17.296984,-17.522451999999998,-17.901986,-18.216698,-18.611262,-18.977643999999998,-19.470852,-19.957482,-20.403716,-20.880012,-21.504742,-22.121014,-22.813382,-20.442234,-18.832971999999998,-17.470782,-16.303055999999998,-15.249004,-14.376263,-13.553313999999999,-12.819609999999999,-12.135696999999999,-11.54197,-10.916302,-10.324455,-9.817157,-9.295767999999999,-8.819471,-8.384509,-7.952367,-7.520224,-7.139749999999999,-6.733912,-6.365651,-5.9842379999999995,-5.579339,-5.274020999999999,-4.993128,-4.66996,-4.378734,-4.112871999999999,-3.822584,-3.515387,-3.243889,-2.97239,-2.7243779999999997,-2.465092,-2.210504,-1.951218,-1.6853559999999999,-1.390372,-1.1611479999999998,-0.937562,-0.7092769999999999,-0.411099,-0.206207,0.078443312,0.270465,0.544593,0.7714679999999999,1.04757,1.29718,1.54585,1.7808979999999999,2.084243,2.3237069999999997,2.6740239999999997,2.97333,3.4148669999999997,3.792522,4.4285239999999995,5.150015,6.105426,7.228058,8.662583999999999,10.362972,11.914928,13.076077,13.737444,13.99673,14.027731,13.817295999999999,13.947878999999999,14.120735999999999,14.408204,14.641186,14.852559999999999,14.940868,15.033871999999999,15.044205999999999,15.058297,15.123118999999999,15.203911,15.264035,15.410587,15.594717999999999,15.821124,16.046589,16.348150999999998,16.672256,17.071517999999998,17.442598,17.87662,2
17.854074,16.013709,14.442024,13.281815,12.084966999999999,11.117343,10.193873,9.35871,8.573337,7.802055999999999,7.0542609999999994,6.398530999999999,5.6986479999999995,5.104921,4.5252859999999995,3.933439,3.357561,2.817383,2.282841,1.838485,1.317096,0.879316,0.40208,-0.00093944,-0.443791,-0.8065089999999999,-1.271909,-1.556371,-2.0071149999999998,-2.394916,-2.8506389999999997,-3.500356,-4.789269,-7.380247,-10.718081,-12.454168,-12.980255,-12.918251,-12.796123999999999,-12.479533,-12.101877,-11.717646,-11.574850999999999,-11.39166,-11.405750999999999,-11.366295,-11.383205,-11.452722999999999,-11.569213999999999,-11.620883,-11.744888999999999,-11.858562,-12.033298,-12.155425,-12.333919,-12.45041,-12.68527,-12.76982,-12.997164,-13.092048,-13.367303999999999,-13.472520999999999,-13.711139,-13.855813,-14.094431,-14.218437,-14.476783999999999,-14.614880999999999,-14.863833999999999,-15.022599,-15.219882,-15.465074999999999,-15.690539999999999,-15.940432999999999,-16.236356999999998,-16.402637,-16.712652,-16.960666,-17.290408,-17.618274,-17.906682,-18.224214,-18.628173999999998,-18.998312,-19.4577,-19.90957,-20.465719999999997,-20.937317999999998,-21.422069999999998,-22.135106,-22.90075,-20.485446,-18.848941999999997,-17.449174,-16.271116,-15.229275999999999,-14.376263,-13.569282999999999,-12.783911,-12.04645,-11.520363,-10.895634999999999,-10.30003,-9.804945,-9.298585,-8.835442,-8.339417,-7.9110309999999995,-7.505192999999999,-7.129416,-6.714182999999999,-6.353438,-5.903446,-5.659192,-5.210139,-4.910457,-4.578834,-4.286668,-4.038656,-3.7493079999999996,-3.474052,-3.228858,-2.968633,-2.647344,-2.394634,-2.171048,-1.879821,-1.630869,-1.3321269999999998,-1.1085399999999999,-0.841739,-0.611576,-0.35614199999999996,-0.1065326,0.136782,0.349659,0.592035,0.822762,1.092851,1.3364479999999999,1.629084,1.844968,2.117687,2.29139,2.7331149999999997,2.999634,3.428019,3.8432519999999997,4.424766,5.116194999999999,6.057513999999999,7.113446,8.614673,10.310362999999999,11.906474,13.277116999999999,13.933786999999999,14.131069,14.025851999999999,13.934726999999999,13.909362,14.19777,14.485237999999999,14.745464,14.909866,15.015082999999999,15.120301,15.115603,15.18794,15.219882,15.242427999999999,15.264975,15.485742,15.649206,15.849307,16.101077,16.467458,16.717351,17.128826,17.530905999999998,17.95835,2
17.957411999999998,16.11047,14.56697,13.375758999999999,12.135696999999999,11.117343,10.236148,9.350254999999999,8.482211,7.769175,7.067412999999999,6.3835,5.666707,5.085192999999999,4.40128,3.940015,3.2842849999999997,2.750683,2.163532,1.736086,1.201544,0.740279,0.24801199999999998,-0.154631,-0.565261,-1.00445,-1.394881,-1.788789,-2.176684,-2.528693,-3.093578,-3.733338,-5.155651,-8.113011,-11.720464,-13.460308999999999,-13.798506999999999,-13.666046,-13.434944,-13.069502,-12.578173999999999,-12.131939,-11.918686,-11.713887999999999,-11.655642,-11.621823,-11.650946,-11.699796,-11.802196,-11.91117,-11.999478,-12.154485999999999,-12.28225,-12.434439,-12.602599,-12.709696,-12.917311,-13.079835,-13.269601999999999,-13.375758999999999,-13.548615999999999,-13.794749999999999,-13.955394,-14.13013,-14.302048,-14.462691999999999,-14.659035,-14.871348999999999,-15.070511,-15.290339,-15.523321,-15.689601999999999,-15.943251,-16.142412,-16.39888,-16.635618,-16.86672,-17.191768,-17.483933999999998,-17.839982,-18.109602,-18.55114,-18.786938,-19.235052,-19.69162,-20.073031999999998,-20.537118,-21.089508,-21.67666,-22.295749999999998,-22.888538,-20.68367,-18.921277999999997,-17.567543999999998,-16.433639,-15.466014999999999,-14.495572999999998,-13.709259999999999,-13.005619999999999,-12.332979,-11.611488999999999,-11.041248999999999,-10.426853999999999,-9.977801,-9.360589,-8.950053,-8.442755,-8.045372,-7.608530999999999,-7.24215,-6.789339,-6.458654999999999,-6.059393,-5.738105,-5.312538,-5.057949,-4.706598,-4.452948999999999,-4.122266,-3.8949219999999998,-3.61121,-3.3754109999999997,-3.0466059999999997,-2.8765669999999997,-2.538369,-2.273446,-1.9559149999999998,-1.7802399999999998,-1.483377,-1.270124,-0.9732599999999999,-0.761886,-0.479114,-0.250548,0.007327639,0.216635,0.508613,0.691334,0.9504319999999999,1.188392,1.43462,1.6476849999999998,1.979965,2.21445,2.48886,2.767592,3.230737,3.6328169999999997,4.208695,4.88979,5.770046,6.997895,8.536699,10.182599,11.896139999999999,13.035681,13.805083999999999,14.026791,13.988273999999999,13.873662,13.985456,14.194011999999999,14.513421999999998,14.758616,15.007567,15.131573999999999,15.249004,15.286581,15.290339,15.332614,15.39086,15.448165999999999,15.553383,15.780728,15.97801,16.295541999999998,16.587708,16.915572,17.275378,17.712218,18.047598,2
17.637062,15.678327999999999,14.281379999999999,12.901342,11.901776,10.802629999999999,9.918617,9.016753999999999,8.284929,7.4187639999999995,6.795915,6.078182,5.468484999999999,4.768602,4.18333,3.562359,3.0616369999999997,2.445364,1.9728249999999998,1.422313,0.9648049999999999,0.46408299999999997,0.008454968,-0.479114,-0.836102,-1.2822419999999999,-1.626078,-2.087155,-2.4141749999999997,-2.90522,-3.312468,-3.972895,-5.041039,-7.2365129999999995,-10.273724999999999,-12.420347,-13.247055999999999,-13.462188,-13.345697,-13.144656999999999,-12.739756999999999,-12.504897,-12.237157,-12.18079,-12.072754999999999,-12.120666,-12.162002,-12.234338,-12.269096999999999,-12.369617,-12.485168999999999,-12.629843,-12.796123999999999,-12.980255,-13.095804999999999,-13.306239999999999,-13.400184999999999,-13.637863,-13.717716,-13.987335,-14.117916999999998,-14.329291999999999,-14.48336,-14.737948999999999,-14.829073999999999,-15.155059999999999,-15.253701,-15.495137,-15.637932,-15.908491999999999,-16.074773,-16.282389,-16.503156999999998,-16.794384,-16.990726,-17.30732,-17.603241999999998,-17.8428,-18.071084,-18.553956,-18.781302,-19.171167999999998,-19.468972,-19.946208,-20.271255999999997,-20.78419,-21.161846,-21.764965999999998,-22.304204,-22.919538,-23.538632,-21.263303999999998,-19.661558,-18.249578,-17.010455999999998,-16.100137,-15.076146999999999,-14.306744,-13.480976,-12.919189999999999,-12.192063,-11.671612999999999,-11.101372999999999,-10.613802999999999,-10.021955,-9.651816,-9.061847,-8.659766,-8.1985,-7.8743929999999995,-7.343609,-7.050504,-6.639028,-6.298951,-5.934448,-5.669525,-5.25899,-5.056071,-4.708476999999999,-4.462344,-4.129782,-3.842313,-3.5839659999999998,-3.339712,-3.052243,-2.835232,-2.476366,-2.2800219999999998,-1.942763,-1.7633299999999998,-1.446739,-1.30958,-0.945077,-0.751552,-0.455628,-0.291414,0.037013972,0.24603899999999998,0.519041,0.733327,1.038551,1.247671,1.624669,1.802223,2.216798,2.474393,2.893478,3.337833,3.944712,4.631443,5.639463,6.825037999999999,8.444633999999999,10.083957999999999,11.753345,12.810215999999999,13.454671999999999,13.688593,13.635983999999999,13.585253999999999,13.744019999999999,13.904663999999999,14.188376,14.463631,14.676884,14.721038,14.814043,14.769889,14.854438,14.849741999999999,15.006628999999998,15.033871999999999,15.203911,15.361735999999999,15.651085,15.869975,16.258903999999998,16.536977999999998,16.892086,17.286649999999998,17.740402,2
18.0119,16.067256999999998,14.589516,13.312816,12.172334999999999,11.202831999999999,10.223934999999999,9.403803,8.598702,7.8443309999999995,7.104051,6.429532999999999,5.770985,5.129347,4.516831,3.9155889999999998,3.3744709999999998,2.878447,2.272507,1.817818,1.294549,0.8652249999999999,0.384231,0.00093944,-0.46474099999999996,-0.82558,-1.317847,-1.6770889999999998,-2.09204,-2.485948,-2.942329,-3.575512,-4.870061,-7.399036,-10.698353,-12.512412999999999,-13.125867999999999,-13.086411,-12.917311,-12.556567,-12.132878999999999,-11.79468,-11.633096,-11.47621,-11.437693,-11.372871,-11.42548,-11.480907,-11.599276,-11.655642,-11.819106,-11.917747,-12.101877,-12.234338,-12.473896,-12.534958999999999,-12.739756999999999,-12.881613,-13.084532,-13.230146,-13.435882999999999,-13.588073,-13.82669,-13.950695999999999,-14.151736999999999,-14.29735,-14.530332,-14.673127,-14.950261999999999,-15.094935999999999,-15.358918999999998,-15.526138,-15.792,-16.012769,-16.285208,-16.446790999999997,-16.81787,-17.00388,-17.331746,-17.553452,-17.973382,-18.29937,-18.604685999999997,-18.997374,-19.449244,-19.889841999999998,-20.41405,-20.879072,-21.476558,-22.019554,-22.700647999999997,-20.391503999999998,-18.789756,-17.42287,-16.271116,-15.278125999999999,-14.363111,-13.50916,-12.872219,-12.156365,-11.529757,-10.921939,-10.373306,-9.846279,-9.349314999999999,-8.823229,-8.410814,-7.937335,-7.520224,-7.1632359999999995,-6.706668,-6.344043999999999,-5.974843,-5.6075219999999995,-5.232685,-4.935822,-4.652111,-4.355248,-4.0574449999999995,-3.786886,-3.5360549999999997,-3.2570409999999996,-2.950783,-2.7093469999999997,-2.38524,-2.130651,-1.8863969999999999,-1.6233529999999998,-1.368765,-1.1414199999999999,-0.83892,-0.610636,-0.31790599999999997,-0.10362033600000001,0.142888,0.360369,0.612139,0.84202,1.1269529999999999,1.3403,1.6273929999999999,1.8674199999999999,2.126048,2.3777239999999997,2.730391,3.032515,3.436474,3.884587,4.505558,5.167864,6.1599129999999995,7.327637999999999,8.903081,10.508585,12.133818,13.20572,13.878359999999999,14.127312,14.085975999999999,13.89621,14.035247,14.255075999999999,14.537847,14.775526,15.000992,15.083661999999999,15.178545999999999,15.141907999999999,15.227397,15.196396,15.340129999999998,15.391798999999999,15.54023,15.712148,15.947947,16.178110999999998,16.561403,16.87142,17.250011999999998,17.555332,18.035384,2
17.521511999999998,15.485742,13.774082,12.426924,11.279866,10.180719999999999,9.136061999999999,8.260503,7.401853999999999,6.572328,5.858353,5.138741,4.375915,3.804735,3.1048519999999997,2.5299139999999998,1.974704,1.387554,0.8163739999999999,0.291226,-0.260225,-0.711062,-1.2522739999999999,-1.6519119999999998,-2.2233739999999997,-2.695255,-3.093578,-3.8131899999999996,-4.6953249999999995,-6.133609,-8.849533,-11.909291999999999,-14.218437,-15.185122,-15.437831999999998,-15.304431,-14.937109999999999,-14.456116,-14.036185999999999,-13.784415,-13.634105,-13.529827,-13.496006999999999,-13.567639499999999,-13.623771,-13.620953,-13.667924999999999,-13.86051,-14.000487,-14.128250999999999,-14.229709999999999,-14.425113999999999,-14.512481999999999,-14.676884,-14.768009999999999,-14.921139,-15.139088999999998,-15.298794,-15.467894,-15.684904999999999,-15.845549,-16.037194,-16.208174,-16.421426999999998,-16.607435,-16.81599,-16.978514,-17.22183,-17.405022,-17.651154,-17.819314,-18.092692,-18.382037999999998,-18.657296,-18.941945999999998,-19.241628,-19.498096,-19.850384,-20.125642,-20.544634,-20.937317999999998,-21.383551999999998,-21.74054,-22.270384,-22.750439999999998,-23.358258,-23.935074,-24.679112,-25.393086,-26.257372,-27.159233999999998,-24.500618,-22.41506,-20.818008,-19.399454,-18.347279999999998,-17.285712,-16.402637,-15.481986,-14.843164999999999,-14.072823999999999,-13.518554,-12.860945,-12.31607,-11.752405,-11.310868,-10.737809,-10.29909,-9.843461999999999,-9.391589999999999,-8.909657,-8.592126,-8.165619,-7.791722999999999,-7.359579,-7.045806,-6.706668,-6.413563,-5.991753999999999,-5.739983,-5.41024,-5.234564,-4.946156,-4.715053,-4.4585859999999995,-4.256606,-3.9184069999999998,-3.7305189999999997,-3.412988,-3.2251,-2.8671729999999997,-2.6492229999999997,-2.375845,-2.158835,-1.861032,-1.594231,-1.349037,-1.147057,-0.876498,-0.6444559999999999,-0.309733,-0.069048912,0.188076,0.43674599999999997,0.75888,0.9772059999999999,1.372898,1.70997,2.0655479999999997,2.526344,3.0466059999999997,3.5820879999999997,4.575076999999999,5.6009459999999995,7.031714999999999,8.663523,10.590316999999999,12.335797999999999,13.651015,14.771768,15.247124999999999,15.272488999999998,15.130635,15.186060999999999,15.346706,15.590959999999999,15.916008,16.154625,16.28051,16.340633999999998,16.2993,16.306814,16.301177,16.258903999999998,16.34721,16.490945,16.659105,16.929664,17.244376,17.519631999999998,17.827769999999997,2
